individual_id,species_id,pokemon_id,identifier,identifier_species,has_gender_differences,gender_rate,gender,height,height_meters,height_ft,individual_height_ft,weight,weight_kg,weight_lbs,individual_weight_lbs,base_exp,order,forms_switchable,is_default,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,capture_rate,base_happiness,is_baby,hatch_counter,growth_rate_id,order_species,base_hp,base_attack,base_defense,base_special_attack,base_special_defense,base_speed,effort_hp,effort_attack,effort_defense,effort_special_attack,effort_special_defense,effort_speed
3235,731,731,pikipek,pikipek,0,4,male,3,0.3,0.908,0.92,12,1.2,2.6,2.63,53,847,0,1,7,NA,377,1,9,NA,255,70,0,15,2,731,35,75,30,30,30,65,0,1,0,0,0,0
4117,731,731,pikipek,pikipek,0,4,female,3,0.3,0.908,0.90,12,1.2,2.6,2.58,53,847,0,1,7,NA,377,1,9,NA,255,70,0,15,2,731,35,75,30,30,30,65,0,1,0,0,0,0
72,732,732,trumbeak,trumbeak,0,4,male,6,0.6,1.817,1.79,148,14.8,32.6,32.03,124,848,0,1,7,731,377,1,9,NA,120,70,0,15,2,732,55,85,50,40,50,75,0,2,0,0,0,0
3624,732,732,trumbeak,trumbeak,0,4,male,6,0.6,1.817,1.74,148,14.8,32.6,31.29,124,848,0,1,7,731,377,1,9,NA,120,70,0,15,2,732,55,85,50,40,50,75,0,2,0,0,0,0
1668,732,732,trumbeak,trumbeak,0,4,male,6,0.6,1.817,1.93,148,14.8,32.6,34.66,124,848,0,1,7,731,377,1,9,NA,120,70,0,15,2,732,55,85,50,40,50,75,0,2,0,0,0,0
3061,733,733,toucannon,toucannon,0,4,female,11,1.1,3.331,3.57,260,26,57.3,61.45,218,849,0,1,7,732,377,1,9,NA,45,70,0,15,2,733,80,120,75,75,75,60,0,3,0,0,0,0
1827,734,734,yungoos,yungoos,0,4,male,4,0.4,1.211,1.12,60,6,13.2,12.21,51,850,0,1,7,NA,378,3,8,NA,255,70,0,15,2,734,48,70,30,30,30,45,0,1,0,0,0,0
4265,734,734,yungoos,yungoos,0,4,female,4,0.4,1.211,1.29,60,6,13.2,14.05,51,850,0,1,7,NA,378,3,8,NA,255,70,0,15,2,734,48,70,30,30,30,45,0,1,0,0,0,0
1819,734,734,yungoos,yungoos,0,4,female,4,0.4,1.211,1.11,60,6,13.2,12.11,51,850,0,1,7,NA,378,3,8,NA,255,70,0,15,2,734,48,70,30,30,30,45,0,1,0,0,0,0
1475,734,734,yungoos,yungoos,0,4,female,4,0.4,1.211,1.22,60,6,13.2,13.25,51,850,0,1,7,NA,378,3,8,NA,255,70,0,15,2,734,48,70,30,30,30,45,0,1,0,0,0,0
540,734,734,yungoos,yungoos,0,4,female,4,0.4,1.211,1.24,60,6,13.2,13.55,51,850,0,1,7,NA,378,3,8,NA,255,70,0,15,2,734,48,70,30,30,30,45,0,1,0,0,0,0
3838,734,734,yungoos,yungoos,0,4,male,4,0.4,1.211,0.93,60,6,13.2,10.15,51,850,0,1,7,NA,378,3,8,NA,255,70,0,15,2,734,48,70,30,30,30,45,0,1,0,0,0,0
2060,735,735,gumshoos,gumshoos,0,4,female,7,0.7,2.12,1.96,142,14.2,31.3,28.88,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
4285,735,735,gumshoos,gumshoos,0,4,male,7,0.7,2.12,2.15,142,14.2,31.3,31.80,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
2526,735,735,gumshoos,gumshoos,0,4,male,7,0.7,2.12,2.18,142,14.2,31.3,32.14,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
4095,735,735,gumshoos,gumshoos,0,4,female,7,0.7,2.12,2.19,142,14.2,31.3,32.33,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
4745,735,735,gumshoos,gumshoos,0,4,female,7,0.7,2.12,2.28,142,14.2,31.3,33.66,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
3989,735,735,gumshoos,gumshoos,0,4,female,7,0.7,2.12,2.14,142,14.2,31.3,31.52,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
644,735,735,gumshoos,gumshoos,0,4,male,7,0.7,2.12,2.15,142,14.2,31.3,31.71,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
2434,735,735,gumshoos,gumshoos,0,4,male,7,0.7,2.12,2.01,142,14.2,31.3,29.69,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
1093,735,735,gumshoos,gumshoos,0,4,female,7,0.7,2.12,1.94,142,14.2,31.3,28.67,146,851,0,1,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
1408,735,10121,gumshoos-totem,gumshoos,0,4,female,14,1.4,4.239,4.34,600,60,132.3,135.36,146,852,0,0,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
3729,735,10121,gumshoos-totem,gumshoos,0,4,male,14,1.4,4.239,4.13,600,60,132.3,128.80,146,852,0,0,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
1430,735,10121,gumshoos-totem,gumshoos,0,4,male,14,1.4,4.239,4.27,600,60,132.3,133.11,146,852,0,0,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
4052,735,10121,gumshoos-totem,gumshoos,0,4,male,14,1.4,4.239,4.19,600,60,132.3,130.71,146,852,0,0,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
631,735,10121,gumshoos-totem,gumshoos,0,4,male,14,1.4,4.239,4.25,600,60,132.3,132.64,146,852,0,0,7,734,378,3,8,NA,127,70,0,15,2,735,88,110,60,55,60,45,0,2,0,0,0,0
2181,736,736,grubbin,grubbin,0,4,female,4,0.4,1.211,1.24,44,4.4,9.7,9.90,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
281,736,736,grubbin,grubbin,0,4,female,4,0.4,1.211,1.25,44,4.4,9.7,10.02,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
2140,736,736,grubbin,grubbin,0,4,male,4,0.4,1.211,1.09,44,4.4,9.7,8.72,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
629,736,736,grubbin,grubbin,0,4,male,4,0.4,1.211,1.07,44,4.4,9.7,8.59,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
4927,736,736,grubbin,grubbin,0,4,male,4,0.4,1.211,1.09,44,4.4,9.7,8.71,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
3995,736,736,grubbin,grubbin,0,4,female,4,0.4,1.211,1.01,44,4.4,9.7,8.07,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
1902,736,736,grubbin,grubbin,0,4,female,4,0.4,1.211,1.05,44,4.4,9.7,8.43,60,853,0,1,7,NA,379,4,14,NA,255,70,0,15,2,736,47,62,45,55,45,46,0,1,0,0,0,0
1709,737,737,charjabug,charjabug,0,4,male,5,0.5,1.514,1.55,105,10.5,23.1,23.59,140,854,0,1,7,736,379,5,2,NA,120,70,0,15,2,737,57,82,95,55,75,36,0,0,2,0,0,0
1862,737,737,charjabug,charjabug,0,4,male,5,0.5,1.514,1.58,105,10.5,23.1,24.06,140,854,0,1,7,736,379,5,2,NA,120,70,0,15,2,737,57,82,95,55,75,36,0,0,2,0,0,0
249,737,737,charjabug,charjabug,0,4,male,5,0.5,1.514,1.41,105,10.5,23.1,21.44,140,854,0,1,7,736,379,5,2,NA,120,70,0,15,2,737,57,82,95,55,75,36,0,0,2,0,0,0
3599,738,738,vikavolt,vikavolt,0,4,male,15,1.5,4.542,4.69,450,45,99.2,102.43,225,855,0,1,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
2659,738,738,vikavolt,vikavolt,0,4,female,15,1.5,4.542,4.49,450,45,99.2,98.15,225,855,0,1,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
3193,738,738,vikavolt,vikavolt,0,4,male,15,1.5,4.542,4.63,450,45,99.2,101.10,225,855,0,1,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
2629,738,738,vikavolt,vikavolt,0,4,female,15,1.5,4.542,4.47,450,45,99.2,97.63,225,855,0,1,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
2615,738,738,vikavolt,vikavolt,0,4,male,15,1.5,4.542,4.63,450,45,99.2,101.08,225,855,0,1,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
1418,738,738,vikavolt,vikavolt,0,4,female,15,1.5,4.542,4.60,450,45,99.2,100.38,225,855,0,1,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
1032,738,10122,vikavolt-totem,vikavolt,0,4,female,26,2.6,7.873,7.86,1475,147.5,325.2,324.58,225,856,0,0,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
4353,738,10122,vikavolt-totem,vikavolt,0,4,female,26,2.6,7.873,7.98,1475,147.5,325.2,329.45,225,856,0,0,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
77,738,10122,vikavolt-totem,vikavolt,0,4,male,26,2.6,7.873,7.88,1475,147.5,325.2,325.37,225,856,0,0,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
4240,738,10122,vikavolt-totem,vikavolt,0,4,male,26,2.6,7.873,7.88,1475,147.5,325.2,325.28,225,856,0,0,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
230,738,10122,vikavolt-totem,vikavolt,0,4,female,26,2.6,7.873,7.89,1475,147.5,325.2,326.07,225,856,0,0,7,737,379,2,14,NA,45,70,0,15,2,738,77,70,90,145,75,43,0,0,0,3,0,0
4505,739,739,crabrawler,crabrawler,0,4,female,6,0.6,1.817,1.90,70,7,15.4,16.10,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
2499,739,739,crabrawler,crabrawler,0,4,female,6,0.6,1.817,1.77,70,7,15.4,14.99,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
1414,739,739,crabrawler,crabrawler,0,4,female,6,0.6,1.817,1.99,70,7,15.4,16.87,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
3696,739,739,crabrawler,crabrawler,0,4,male,6,0.6,1.817,1.90,70,7,15.4,16.11,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
4716,739,739,crabrawler,crabrawler,0,4,male,6,0.6,1.817,1.88,70,7,15.4,15.93,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
3483,739,739,crabrawler,crabrawler,0,4,female,6,0.6,1.817,1.68,70,7,15.4,14.20,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
2170,739,739,crabrawler,crabrawler,0,4,female,6,0.6,1.817,1.86,70,7,15.4,15.77,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
2988,739,739,crabrawler,crabrawler,0,4,female,6,0.6,1.817,1.85,70,7,15.4,15.71,68,857,0,1,7,NA,380,7,14,NA,225,70,0,20,2,739,47,82,57,42,47,63,0,1,0,0,0,0
576,740,740,crabominable,crabominable,0,4,female,17,1.7,5.148,5.32,1800,180,396.8,409.67,167,858,0,1,7,739,380,9,14,NA,60,70,0,20,2,740,97,132,77,62,67,43,0,2,0,0,0,0
4195,740,740,crabominable,crabominable,0,4,male,17,1.7,5.148,5.08,1800,180,396.8,391.64,167,858,0,1,7,739,380,9,14,NA,60,70,0,20,2,740,97,132,77,62,67,43,0,2,0,0,0,0
713,740,740,crabominable,crabominable,0,4,female,17,1.7,5.148,5.24,1800,180,396.8,403.81,167,858,0,1,7,739,380,9,14,NA,60,70,0,20,2,740,97,132,77,62,67,43,0,2,0,0,0,0
35,740,740,crabominable,crabominable,0,4,male,17,1.7,5.148,5.33,1800,180,396.8,410.60,167,858,0,1,7,739,380,9,14,NA,60,70,0,20,2,740,97,132,77,62,67,43,0,2,0,0,0,0
1549,740,740,crabominable,crabominable,0,4,female,17,1.7,5.148,5.02,1800,180,396.8,387.24,167,858,0,1,7,739,380,9,14,NA,60,70,0,20,2,740,97,132,77,62,67,43,0,2,0,0,0,0
1407,741,741,oricorio-baile,oricorio,0,6,male,6,0.6,1.817,1.79,34,3.4,7.5,7.38,167,859,0,1,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
2051,741,10123,oricorio-pom-pom,oricorio,0,6,female,6,0.6,1.817,1.76,34,3.4,7.5,7.28,167,860,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
2044,741,10123,oricorio-pom-pom,oricorio,0,6,male,6,0.6,1.817,1.86,34,3.4,7.5,7.69,167,860,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
1088,741,10123,oricorio-pom-pom,oricorio,0,6,male,6,0.6,1.817,1.84,34,3.4,7.5,7.59,167,860,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
4164,741,10123,oricorio-pom-pom,oricorio,0,6,male,6,0.6,1.817,1.75,34,3.4,7.5,7.24,167,860,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
3295,741,10123,oricorio-pom-pom,oricorio,0,6,female,6,0.6,1.817,1.78,34,3.4,7.5,7.33,167,860,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
4895,741,10124,oricorio-pau,oricorio,0,6,female,6,0.6,1.817,1.70,34,3.4,7.5,7.03,167,861,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
668,741,10124,oricorio-pau,oricorio,0,6,female,6,0.6,1.817,1.90,34,3.4,7.5,7.85,167,861,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
2443,741,10124,oricorio-pau,oricorio,0,6,female,6,0.6,1.817,1.76,34,3.4,7.5,7.26,167,861,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
1474,741,10125,oricorio-sensu,oricorio,0,6,male,6,0.6,1.817,1.73,34,3.4,7.5,7.13,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
2903,741,10125,oricorio-sensu,oricorio,0,6,female,6,0.6,1.817,1.78,34,3.4,7.5,7.35,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
3991,741,10125,oricorio-sensu,oricorio,0,6,female,6,0.6,1.817,1.86,34,3.4,7.5,7.68,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
4027,741,10125,oricorio-sensu,oricorio,0,6,male,6,0.6,1.817,1.97,34,3.4,7.5,8.13,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
3354,741,10125,oricorio-sensu,oricorio,0,6,male,6,0.6,1.817,1.74,34,3.4,7.5,7.17,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
3014,741,10125,oricorio-sensu,oricorio,0,6,male,6,0.6,1.817,1.86,34,3.4,7.5,7.67,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
2241,741,10125,oricorio-sensu,oricorio,0,6,male,6,0.6,1.817,1.99,34,3.4,7.5,8.22,167,862,0,0,7,NA,381,8,9,NA,45,70,0,20,2,741,75,70,70,98,70,93,0,0,0,2,0,0
678,742,742,cutiefly,cutiefly,0,4,male,1,0.1,0.303,0.18,2,0.2,0.4,0.24,61,863,0,1,7,NA,382,10,14,NA,190,70,0,20,2,742,40,45,40,55,40,84,0,0,0,0,0,1
2697,742,742,cutiefly,cutiefly,0,4,male,1,0.1,0.303,0.29,2,0.2,0.4,0.38,61,863,0,1,7,NA,382,10,14,NA,190,70,0,20,2,742,40,45,40,55,40,84,0,0,0,0,0,1
2939,742,742,cutiefly,cutiefly,0,4,male,1,0.1,0.303,0.26,2,0.2,0.4,0.35,61,863,0,1,7,NA,382,10,14,NA,190,70,0,20,2,742,40,45,40,55,40,84,0,0,0,0,0,1
3779,742,742,cutiefly,cutiefly,0,4,female,1,0.1,0.303,0.23,2,0.2,0.4,0.30,61,863,0,1,7,NA,382,10,14,NA,190,70,0,20,2,742,40,45,40,55,40,84,0,0,0,0,0,1
2263,743,743,ribombee,ribombee,0,4,female,2,0.2,0.606,0.70,5,0.5,1.1,1.27,162,864,0,1,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1776,743,743,ribombee,ribombee,0,4,female,2,0.2,0.606,0.66,5,0.5,1.1,1.19,162,864,0,1,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1135,743,743,ribombee,ribombee,0,4,male,2,0.2,0.606,0.72,5,0.5,1.1,1.30,162,864,0,1,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
2920,743,743,ribombee,ribombee,0,4,male,2,0.2,0.606,0.56,5,0.5,1.1,1.01,162,864,0,1,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1622,743,743,ribombee,ribombee,0,4,male,2,0.2,0.606,0.62,5,0.5,1.1,1.12,162,864,0,1,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
4991,743,10150,ribombee-totem,ribombee,0,4,male,4,0.4,1.211,1.31,20,2,4.4,4.75,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
2487,743,10150,ribombee-totem,ribombee,0,4,male,4,0.4,1.211,1.36,20,2,4.4,4.95,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1390,743,10150,ribombee-totem,ribombee,0,4,male,4,0.4,1.211,1.23,20,2,4.4,4.48,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
2306,743,10150,ribombee-totem,ribombee,0,4,female,4,0.4,1.211,1.20,20,2,4.4,4.36,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
3630,743,10150,ribombee-totem,ribombee,0,4,female,4,0.4,1.211,1.23,20,2,4.4,4.45,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1960,743,10150,ribombee-totem,ribombee,0,4,female,4,0.4,1.211,1.28,20,2,4.4,4.66,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
2085,743,10150,ribombee-totem,ribombee,0,4,male,4,0.4,1.211,1.28,20,2,4.4,4.64,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1675,743,10150,ribombee-totem,ribombee,0,4,female,4,0.4,1.211,1.26,20,2,4.4,4.56,162,865,0,0,7,742,382,10,13,NA,75,70,0,20,2,743,60,55,60,95,70,124,0,0,0,0,0,2
1094,744,744,rockruff,rockruff,0,4,female,5,0.5,1.514,1.45,92,9.2,20.3,19.48,56,866,0,1,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
3564,744,744,rockruff,rockruff,0,4,female,5,0.5,1.514,1.47,92,9.2,20.3,19.74,56,866,0,1,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
3763,744,744,rockruff,rockruff,0,4,male,5,0.5,1.514,1.42,92,9.2,20.3,19.09,56,866,0,1,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
730,744,744,rockruff,rockruff,0,4,male,5,0.5,1.514,1.60,92,9.2,20.3,21.48,56,866,0,1,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
731,744,744,rockruff,rockruff,0,4,female,5,0.5,1.514,1.59,92,9.2,20.3,21.28,56,866,0,1,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
1047,744,10151,rockruff-own-tempo,rockruff,0,4,female,5,0.5,1.514,1.41,92,9.2,20.3,18.92,56,867,0,0,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
2668,744,10151,rockruff-own-tempo,rockruff,0,4,female,5,0.5,1.514,1.40,92,9.2,20.3,18.80,56,867,0,0,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
4509,744,10151,rockruff-own-tempo,rockruff,0,4,male,5,0.5,1.514,1.57,92,9.2,20.3,21.00,56,867,0,0,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
4485,744,10151,rockruff-own-tempo,rockruff,0,4,female,5,0.5,1.514,1.54,92,9.2,20.3,20.59,56,867,0,0,7,NA,383,3,8,NA,190,70,0,15,2,744,45,65,40,30,40,60,0,1,0,0,0,0
960,745,745,lycanroc-midday,lycanroc,0,4,male,8,0.8,2.422,2.58,250,25,55.1,58.72,170,868,0,1,7,744,383,3,8,NA,90,70,0,15,2,745,75,115,65,55,65,112,0,2,0,0,0,0
3321,745,745,lycanroc-midday,lycanroc,0,4,female,8,0.8,2.422,2.37,250,25,55.1,53.87,170,868,0,1,7,744,383,3,8,NA,90,70,0,15,2,745,75,115,65,55,65,112,0,2,0,0,0,0
2839,745,745,lycanroc-midday,lycanroc,0,4,female,8,0.8,2.422,2.32,250,25,55.1,52.67,170,868,0,1,7,744,383,3,8,NA,90,70,0,15,2,745,75,115,65,55,65,112,0,2,0,0,0,0
4202,745,10126,lycanroc-midnight,lycanroc,0,4,male,11,1.1,3.331,3.16,250,25,55.1,52.30,170,869,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,85,115,75,55,75,82,0,2,0,0,0,0
254,745,10152,lycanroc-dusk,lycanroc,0,4,female,8,0.8,2.422,2.39,250,25,55.1,54.35,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
1219,745,10152,lycanroc-dusk,lycanroc,0,4,female,8,0.8,2.422,2.42,250,25,55.1,55.08,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
2557,745,10152,lycanroc-dusk,lycanroc,0,4,male,8,0.8,2.422,2.45,250,25,55.1,55.81,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
2068,745,10152,lycanroc-dusk,lycanroc,0,4,female,8,0.8,2.422,2.38,250,25,55.1,54.14,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
4036,745,10152,lycanroc-dusk,lycanroc,0,4,female,8,0.8,2.422,2.32,250,25,55.1,52.69,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
4348,745,10152,lycanroc-dusk,lycanroc,0,4,female,8,0.8,2.422,2.36,250,25,55.1,53.64,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
1679,745,10152,lycanroc-dusk,lycanroc,0,4,male,8,0.8,2.422,2.48,250,25,55.1,56.44,170,870,0,0,7,744,383,3,8,NA,90,70,0,15,2,745,75,117,65,55,65,110,0,2,0,0,0,0
4874,746,746,wishiwashi-solo,wishiwashi,0,4,male,2,0.2,0.606,0.65,3,0.3,0.7,0.75,61,871,0,1,7,NA,384,2,3,NA,60,70,0,15,3,746,45,20,20,25,25,40,1,0,0,0,0,0
4204,746,746,wishiwashi-solo,wishiwashi,0,4,male,2,0.2,0.606,0.70,3,0.3,0.7,0.81,61,871,0,1,7,NA,384,2,3,NA,60,70,0,15,3,746,45,20,20,25,25,40,1,0,0,0,0,0
2708,746,746,wishiwashi-solo,wishiwashi,0,4,male,2,0.2,0.606,0.51,3,0.3,0.7,0.59,61,871,0,1,7,NA,384,2,3,NA,60,70,0,15,3,746,45,20,20,25,25,40,1,0,0,0,0,0
3375,746,746,wishiwashi-solo,wishiwashi,0,4,male,2,0.2,0.606,0.66,3,0.3,0.7,0.76,61,871,0,1,7,NA,384,2,3,NA,60,70,0,15,3,746,45,20,20,25,25,40,1,0,0,0,0,0
843,746,746,wishiwashi-solo,wishiwashi,0,4,male,2,0.2,0.606,0.62,3,0.3,0.7,0.71,61,871,0,1,7,NA,384,2,3,NA,60,70,0,15,3,746,45,20,20,25,25,40,1,0,0,0,0,0
4156,746,10127,wishiwashi-school,wishiwashi,0,4,male,82,8.2,24.83,24.73,786,78.6,173.3,172.60,217,872,0,0,7,NA,384,2,3,NA,60,70,0,15,3,746,45,140,130,140,135,30,1,0,0,0,0,0
4142,746,10127,wishiwashi-school,wishiwashi,0,4,male,82,8.2,24.83,24.86,786,78.6,173.3,173.51,217,872,0,0,7,NA,384,2,3,NA,60,70,0,15,3,746,45,140,130,140,135,30,1,0,0,0,0,0
4205,746,10127,wishiwashi-school,wishiwashi,0,4,male,82,8.2,24.83,24.72,786,78.6,173.3,172.51,217,872,0,0,7,NA,384,2,3,NA,60,70,0,15,3,746,45,140,130,140,135,30,1,0,0,0,0,0
4780,746,10127,wishiwashi-school,wishiwashi,0,4,female,82,8.2,24.83,24.88,786,78.6,173.3,173.66,217,872,0,0,7,NA,384,2,3,NA,60,70,0,15,3,746,45,140,130,140,135,30,1,0,0,0,0,0
4129,746,10127,wishiwashi-school,wishiwashi,0,4,female,82,8.2,24.83,24.98,786,78.6,173.3,174.31,217,872,0,0,7,NA,384,2,3,NA,60,70,0,15,3,746,45,140,130,140,135,30,1,0,0,0,0,0
